symbol,signal_date,entry_date,side,regime,side_mode,stop_atr,target_atr,stop_r,tgt_r,atr_period,ref_date,entry_price,stop_price,target_price,atr_value,px_ok,expr_score_raw,expr_valid,expr_score,rr_pred,rr_choice_score,gate_mult_now,expr_score_adj
QUALITY30,2026-03-11,2026-03-12,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,20.110000610351562,19.327246029100536,22.458264354104642,0.7115950584411621,1,0.83066016,1,0.83066016,,0.83066016,1.0,0.83066016
SPMLINFRA,2026-03-11,2026-03-12,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,161.5800018310547,149.50921528402705,197.7923614721376,10.973442077636719,1,0.8005337,1,0.8005337,,0.8005337,1.0,0.8005337
CIEINDIA,2026-03-11,2026-03-12,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,462.1499938964844,440.5156684001072,527.0529703856159,19.66756820678711,1,0.64417756,1,0.64417756,,0.64417756,1.0,0.64417756
GPTHEALTH,2026-03-11,2026-03-12,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,122.5,118.10564217579673,135.6830734726098,3.994870662689209,1,0.46247387,1,0.46247387,,0.46247387,1.0,0.46247387
GODFRYPHLP,2026-03-11,2026-03-12,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,2063.89990234375,1948.5246518877366,2410.0256537117903,104.88658905029297,1,0.4620856,1,0.4620856,,0.4620856,1.0,0.4620856
NIBE,2026-03-11,2026-03-12,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,988.0,930.1766749246917,1161.4699752259248,52.56665802001953,1,0.43599445,1,0.43599445,,0.43599445,1.0,0.43599445
PNCINFRA,2026-03-11,2026-03-12,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,196.0,186.51388557854318,224.45834326437046,8.623740196228027,1,0.4316517,1,0.4316517,,0.4316517,1.0,0.4316517
SIGIND,2026-03-11,2026-03-12,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,45.5,42.29113753039485,55.12658740881545,2.917147636413574,1,0.41544175,1,0.41544175,,0.41544175,1.0,0.41544175
NOIDATOLL,2026-03-11,2026-03-12,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,3.5899999141693115,3.222147975339631,4.693555730658353,0.3344108462333679,1,0.41390455,1,0.41390455,,0.41390455,1.0,0.41390455
UNICHEMLAB,2026-03-11,2026-03-12,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,323.0,306.43504087784163,372.6948773664751,15.059053421020508,1,0.40986556,1,0.40986556,,0.40986556,1.0,0.40986556
PALREDTEC,2026-03-11,2026-03-12,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,31.010000228881836,28.355181827223987,38.97445543385538,2.413471221923828,1,0.39286393,1,0.39286393,,0.39286393,1.0,0.39286393
LAXMIDENTL,2026-03-11,2026-03-12,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,184.0,172.59259389947965,218.22221830156104,10.370368957519531,1,0.38160914,1,0.38160914,,0.38160914,1.0,0.38160914
ZAGGLE,2026-03-11,2026-03-12,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,224.72000122070312,210.721098977893,266.7167079491335,12.726274490356445,1,0.36282253,1,0.36282253,,0.36282253,1.0,0.36282253
JAIBALAJI,2026-03-11,2026-03-12,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,60.70000076293945,56.64414799959329,72.86755905297795,3.687138795852661,1,0.3525526,1,0.3525526,,0.3525526,1.0,0.3525526
AKI,2026-03-11,2026-03-12,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,4.949999809265137,4.458867890918647,6.423395564304606,0.4464835524559021,1,0.33803356,1,0.33803356,,0.33803356,1.0,0.33803356
JPOLYINVST,2026-03-11,2026-03-12,short,bear,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-10,1390.5,1488.9627165201082,1193.5745669597836,89.51155853271484,1,0.313029,1,0.313029,,0.313029,1.0,0.313029
